t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,0.1498853415250778,1.4288041591644287,0.0,0.0872900680434195,0.06158814966705992
0.1000000000000014,1.2141703657331988,6.686744298253236,0.0,0.0474551310953612,0.018179332257760302
0.2000000000000028,1.5726802691141193,4.505219222374124,0.0,0.0973216663513148,-0.03715225341151081
0.3000000000000042,1.7064460905553396,2.476322806685206,0.0,0.1398473552106886,-0.10123194018144549
0.4000000000000057,1.849907984235663,1.8296381073739385,0.0,0.1979621912206197,-0.18147944065953273
0.5000000000000071,2.031995566410962,1.8235578069260396,0.0,0.2720503108457716,-0.2850698689602348
0.6000000000000085,2.2135185586336137,1.8150213690568964,0.0,0.3580675666101593,-0.4008173365018472
0.70000000000001,2.3794129577045013,1.7301910771062654,0.0,0.4664728014660696,-0.5086711617764955
0.8000000000000114,2.548784717078173,1.687458678370784,0.0,0.6083439160106829,-0.6106246966724858
0.9000000000000128,2.705185420639149,1.600611310392152,0.0,0.7708595116993942,-0.7039909599168178
1.0000000000000142,2.8370754744577984,1.4182984609836808,0.0,0.9277589224574604,-0.7958024015769328
1.1000000000000156,2.9624858011585578,1.311231683927316,0.0,1.0826691908103334,-0.9164763680550386
1.200000000000017,3.0704916986292323,1.1509591281602152,0.0,1.231797463760094,-1.0257406951022554
1.3000000000000185,3.151251980264927,0.9810138052165548,0.0,1.386952875376268,-1.095389829462416
1.40000000000002,3.2616550536447053,1.070706142335376,0.0,1.607480141919993,-1.1643133649749915
1.500000000000021,3.380225927986327,1.0879302511242002,0.0,1.8284560917367316,-1.247022627406937
1.6000000000000227,3.4757742535264744,1.0102165692286629,0.0,1.9829751474101087,-1.3186017002119228
1.7000000000000242,3.5798059319958435,1.0434547502990767,0.0,2.1488713597503266,-1.3675891463664585
1.8000000000000256,3.69709395983792,1.1396297579722576,0.0,2.368689640174902,-1.4153896757644813
1.900000000000027,3.819226133171997,1.194072533956764,0.0,2.581609457332225,-1.458549188316937
2.0000000000000284,3.930334735896783,1.132038437912925,0.0,2.742151424854196,-1.4873985002101104
2.10000000000003,4.055972208881598,1.2224983323131973,0.0,2.9123493409845493,-1.5153086731197776
2.2000000000000317,4.188589513766531,1.267643810879163,0.0,3.079111576049124,-1.5307132274080135
2.3000000000000327,4.306056291479148,1.22705787541614,0.0,3.1984903596187584,-1.539242388380816
2.400000000000034,4.458287540465056,1.4229562273482104,0.0,3.320766968407321,-1.536916186902692
2.5000000000000355,4.614587455641313,1.5126209921421594,0.0,3.392093304488658,-1.5017687759405174
2.600000000000037,4.78154399952329,1.6377561363648878,-0.0018076898086453,3.415953333624957,-1.436068090349054
2.7000000000000384,4.967975200792631,1.7963657521231855,-0.0041175120911725,3.38527162783876,-1.3421819351810678
2.80000000000004,5.126813570801657,1.6697962332695937,-0.0059475810308903,3.2122450185224976,-1.2283722027602406
2.900000000000041,5.300782172416001,1.728848326000826,-0.0063841062581785,2.9414340942860826,-1.1231804275923387
3.000000000000042,5.501195980946331,1.91524950689818,-0.0068206314854668,2.605096149794783,-1.0259855669140956
3.100000000000044,5.698781259080209,1.961551322947349,-0.0085763348477509,2.246873141829007,-0.9312210400631319
3.200000000000045,5.885531983536944,1.841952015494409,-0.0107906982074381,1.9554442112767965,-0.8354691971799937
3.300000000000047,6.058946882036733,1.7715386700097315,-0.0130779850290792,1.7128308542598711,-0.699931284466898
3.4000000000000483,6.253185975689172,1.8869237564425685,-0.0155940388589184,1.494178664413856,-0.5374733845101024
3.5000000000000497,6.4436278131618,1.889309051090887,-0.0181100926887575,1.2896040582388362,-0.3625714744878834
3.600000000000051,6.636265637819754,1.904716372748424,-0.0189865288247352,1.047364552662735,-0.1843285573626205
3.7000000000000526,6.814948852054979,1.8354936687430576,-0.0193086296197022,0.7879815514846122,-0.05777463264884798
3.800000000000054,7.003664539262768,1.8662850724367888,-0.0190643376907888,0.5341820528209988,0.042606243628907824
3.900000000000056,7.174958737384407,1.7875313120844665,-0.0171963747674651,0.3041379342284648,0.08821745676746164
4.000000000000057,7.377335303790877,1.9620628771247528,-0.0153284118441414,0.1501799350939097,0.12380829564878477
4.100000000000058,7.551721596781696,1.8001203938739725,-0.013056653819937,0.0364981608661133,0.16704003921579164
4.20000000000006,7.725806544800473,1.7804598252669472,-0.0106521050648141,-0.0018346681272628,0.19493970162676247
4.300000000000061,7.914129734909381,1.8451525167759784,-0.0078932460058924,-0.0232648185785215,0.24832988176713752
4.400000000000063,8.10788163496804,1.9813169630121457,-0.0040850597533301,-0.045071976626082,0.28662706574804436
4.500000000000064,8.296828003046775,1.918335691930724,-0.0002768735007678,-0.0461262964767146,0.3313620540097246
4.600000000000065,8.458871300354195,1.7012299143504144,0.0043380050426117,-0.0747796169260128,0.3785738420977404
4.700000000000067,8.636253554696191,1.7547156933944597,0.0092073863161322,-0.080584023598549,0.40780515927574496
4.800000000000068,8.822459633373711,1.7823380932985684,0.0138657567336653,-0.0980897504289947,0.42571006795425637
4.90000000000007,9.027793239942367,1.931067143424146,0.017915511009227,-0.1259448380452798,0.448185259895213
5.000000000000071,9.195295423946764,1.7353230656990082,0.0219652652847887,-0.1286241745511876,0.45548703438451615
5.1000000000000725,9.321297396569028,1.5063616296052338,0.0244475744657223,-0.1304951450389393,0.4489753602743558
5.200000000000074,9.509701829427,1.7442507418234985,0.0264365844505915,-0.1441892307702601,0.475899112002695
5.300000000000075,9.686332353236574,1.743745865907358,0.0284865638341809,-0.1350951857893815,0.4942463485842063
5.400000000000077,9.866183142646127,1.704755877890701,0.0307172206847201,-0.1038585298295263,0.5125338119901298
5.500000000000078,10.015148491061527,1.5972102030073791,0.0329478775352593,-0.1220963894048639,0.5358854758247462
5.60000000000008,10.191524799442425,1.6965416335739605,0.0358631989643293,-0.121259471903711,0.5562320495760014
5.700000000000081,10.37553695533696,1.8627301327847017,0.0390024217852996,-0.1183892972233378,0.5700097218156149
5.800000000000082,10.543067298797771,1.731280780629051,0.0418896444781718,-0.1259718794187726,0.5779348329142645
5.900000000000084,10.696446348167,1.6336382632455535,0.0440540885714906,-0.1364431624703536,0.5860788941568711
6.000000000000085,10.87210142014328,1.6834727321839884,0.0462185326648094,-0.1370729631799235,0.5900557330774391
6.100000000000087,11.04212526048445,1.7129747121753174,0.0472191577034942,-0.1401251909906563,0.5813901017031078
6.200000000000088,11.195906858173329,1.5681736988542183,0.0478456928297906,-0.1472777403632554,0.5572558882664618
6.3000000000000895,11.372460149543771,1.6865569758528018,0.0482013440088396,-0.1506609194171775,0.4901424719918105
6.400000000000091,11.521038446466772,1.558582402238928,0.0477594264364687,-0.1418810326821026,0.4518829503674891
6.500000000000092,11.696835740512684,1.6788026246351555,0.0473175088640978,-0.1092040330399435,0.4140970311387604
6.600000000000094,11.853619900902649,1.633721890061825,0.0466129082128376,-0.0139260527366021,0.41289481561989005
6.700000000000095,12.009466322404924,1.5667427660993205,0.0458224331769627,0.0351703911893267,0.4161954272658406
6.800000000000097,12.184645992826033,1.7005664268096612,0.0452909153530558,0.0852630520737544,0.43003237959722546
6.900000000000098,12.348561579078972,1.671770116802634,0.0455114940219716,0.0886876488274435,0.4278323365433939
7.0000000000001,12.525060931159112,1.7239650078709765,0.0457320726908875,0.0854362928708604,0.42543524515531767
7.100000000000101,12.691900512922384,1.7254707038982484,0.0453711160781496,0.0608526090291559,0.4316024864505724
7.200000000000102,12.862367093092129,1.6892339760709283,0.0448231258390942,0.0581239249345842,0.42022871560283215
7.300000000000104,13.031659527562038,1.6412002597559343,0.0442343273242881,0.0552829279612577,0.41503133236243994
7.400000000000105,13.17680236670206,1.545666033716229,0.0435264975920528,0.0385939440503975,0.40547458003018805
7.500000000000107,13.336849012294362,1.5716280254999515,0.0428186678598176,0.0479116131832642,0.3964579408276126
7.600000000000108,13.501423232188614,1.6140459941905498,0.0418154835494996,0.0451389456825788,0.3925114796222022
7.700000000000109,13.655532836111544,1.5853135693289144,0.0407180660962745,0.0478810676936867,0.39440862756047057
7.800000000000111,13.798336047875845,1.4906426581685233,0.039796331926722,0.0515823451610492,0.3998220060488703
7.900000000000112,13.945452586709449,1.4640846214209218,0.0393929989272039,0.0528561689478823,0.4061190778985689
8.000000000000114,14.10093241643311,1.519834200805845,0.0389896659276857,0.0454250320249677,0.4097053422728881
8.100000000000115,14.228394798520092,1.3777655587103186,0.0389318238068361,0.0362609642538239,0.4050084935974047
8.200000000000117,14.357162368160736,1.2824653827565555,0.038983085294932,0.026812273587828,0.4016927336905042
8.300000000000118,14.467997247373525,1.143963754338943,0.0388562172804602,0.0197074565287789,0.4112137107763694
8.40000000000012,14.580187975064966,1.1491790849422676,0.0382265475504965,0.0199878551023966,0.4260731390956161
8.50000000000012,14.675468180264982,1.040927323066752,0.0375968778205328,0.018283640020321,0.43661672431439874
8.600000000000122,14.763576754783548,0.935574859229474,0.0378717689765194,0.0063097539994205,0.435634220683015
8.700000000000124,14.870271526041437,0.9993494334950676,0.038434695755001,-0.0110450263109576,0.43419649386263864
8.800000000000125,14.983587032064715,1.0519517567743346,0.0388523939547144,-0.0234872748401703,0.43014612559663035
8.900000000000126,15.059455698778546,0.8852792307473146,0.0388258431240558,-0.022700276212293,0.42055316655493935
9.000000000000128,15.157798933353694,0.9296536998843898,0.0387992922933973,-0.0213609323384242,0.41461840383452137
9.10000000000013,15.257498807679458,0.9478657310470364,0.0378275385161927,-0.0253323206032926,0.40623365730931577
9.20000000000013,15.357431542598146,0.9771797962402629,0.0365570251569267,-0.0238472803126829,0.396992847828721
9.300000000000132,15.454720467117475,0.9610377912370328,0.035242670785649,-0.0283167364260381,0.37587279041138144
9.400000000000134,15.535352374545576,0.8440802044567364,0.0338046618578583,-0.0302319611880193,0.3665965793249373
9.500000000000137,15.598628814620684,0.7196344698163214,0.0323666529300676,-0.0307961948474887,0.3596561348060858
9.600000000000136,15.675608122942997,0.7133339387853808,0.0317704841884947,-0.0054371132771577,0.3639978776103629
9.700000000000138,15.755478717529712,0.7514016943606102,0.0314468879830629,0.0048030283988119,0.3613882809797949
9.80000000000014,15.828891296264535,0.7397616503936718,0.0311331703037234,0.0116817852208113,0.37474757605980874
9.90000000000014,15.89145371626157,0.6892442092166323,0.0308480201183975,0.0020984299328063,0.39162721209478224
10.000000000000142,15.972166632344551,0.7653608579135364,0.0305628699330717,0.0027774090155729,
10.100000000000144,16.0147375361562,0.4960222800306567,0.0307400361861679,-0.015677236967404,
10.200000000000143,16.051240484964982,0.4076532205430968,0.0310712899033055,-0.0380030350103666,
10.300000000000146,16.076868905807554,0.3265440674988272,0.0312904484296875,-0.0572679276882001,
10.400000000000148,16.088513020877194,0.1569804816727002,0.0311953040478478,-0.0726309865923383,
10.50000000000015,16.09127255284562,0.0375132544793892,0.031100159666008,-0.0721044195836736,
10.60000000000015,16.129573570076253,0.2178186410289909,0.0303346933641679,-0.0754051806343501,
10.700000000000152,16.122793376115496,-0.0037861915208232,0.0293608776493359,-0.0785586395124807,
10.800000000000152,16.11904851361011,-0.0343221217981851,0.0281907998759639,-0.0752834965654338,
10.900000000000157,16.113706917100703,-0.0290565866087765,0.02642318945235,-0.0931885235571281,
11.000000000000156,16.094691896982106,-0.0792381240371776,0.0246555790287361,-0.0975216702359038,
11.100000000000158,16.08869012078879,-0.0452654393565114,0.0231962519773922,-0.1114296674454481,
11.20000000000016,16.09532231418469,0.0375458844694259,0.0218366463923299,-0.1110830731744742,
11.30000000000016,16.13105607200376,0.2324056533407095,0.0204993881227784,-0.102731852898761,
