t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,32.13572692871094,0.1042742058634758,0.0324664445513068,0.1056419726943172,0.09338074358772062
0.1000000000003638,32.15278729744083,0.1462150164787764,0.0323118926706807,0.0767366966744771,0.10782665347286934
0.2000000000007276,32.16758759450685,0.1669691607560573,0.0321573407900547,0.0785572123515075,0.10602763311474973
0.3000000000010914,32.17773769321605,0.1332002853047206,0.0319351192263875,0.06841848321599,0.11020412203142897
0.4000000000014552,32.19778021566323,0.1715866049789618,0.0315689539036359,0.0169966392066505,0.13532466603044904
0.500000000001819,32.216482642342626,0.1923388697071525,0.0312027885808844,0.0206068627489008,0.1314852415026287
0.6000000000021828,32.2257617343492,0.12602815372208,0.0314443001526715,0.0014569879534323,0.14274235570535818
0.7000000000025466,32.24585009797679,0.1695120341482432,0.031803330424796,-0.0378213610149936,0.16502940847092293
0.8000000000029104,32.26522433203339,0.1893984915571261,0.0320083435026306,-0.0356826872912219,0.16488776963477933
0.9000000000032742,32.2756798171337,0.1305816295508433,0.0318828255379385,-0.0333152294935616,0.16297392524697177
1.000000000003638,32.2966789863084,0.1756166438989568,0.0317573075732465,-0.0333505428496747,0.16227167935137746
1.1000000000040018,32.31670125265481,0.2047067212194046,0.0316271519615668,-0.0434593053018107,0.16678973038862974
1.2000000000043656,32.328616907596164,0.144321172805105,0.0314960126101983,-0.0547447586882019,0.1719364030857282
1.3000000000047294,32.35144550018085,0.1876652317821858,0.0313621919412822,-0.0690203141754839,0.17856311165639757
1.4000000000050932,32.37255482034895,0.2100926180069095,0.0312230126070937,-0.0714004644184684,0.17900074386314008
1.500000000005457,32.382600495863215,0.1436543342189871,0.0310838332729052,-0.0737413474277324,0.1794638227765852
1.6000000000058208,32.39876532742203,0.1477966942091502,0.0308842233659697,-0.0711494983053361,0.17704330143932598
1.7000000000061846,32.419151286568244,0.190926161042871,0.0306725257586598,-0.0771623278326246,0.17899475987731953
1.8000000000065484,32.432621334383974,0.1613030147828927,0.0307444620020465,-0.0759227742103207,0.17866260440785867
1.900000000006912,32.452157052911296,0.1707733479976484,0.0313765687336886,-0.0782876667743383,0.18300153380883413
2.000000000007276,32.470635791952674,0.1831499180480897,0.0320086754653308,-0.080266552042002,0.1871368411754548
2.10000000000764,32.479119442369964,0.1282076882996124,0.0313903502377728,-0.0794828178208524,0.1835725764052828
2.200000000008004,32.4939416804006,0.1385859655160808,0.0305273667409369,-0.0838715464885204,0.1814099166805986
2.300000000008368,32.50805352906402,0.151107797946282,0.0294617670398301,-0.0895147825686088,0.17887200090057642
2.400000000008731,32.52145795594134,0.1481031159782578,0.0279966877866939,-0.0841496556431637,0.1686276945396045
2.500000000009095,32.54210047711437,0.1729722814534265,0.0265316085335577,-0.0913659105849869,0.16484835702108963
2.6000000000094587,32.55705985054807,0.158520296787706,0.0257366764365172,-0.0998336455308583,0.16513740636782923
2.7000000000098225,32.56617505276193,0.1243451943082943,0.0250870044664401,-0.095739568247504,0.1596888247051752
2.8000000000101863,32.5761171947994,0.0983971184797685,0.0245419752528413,-0.1023271782927283,0.16029410370352093
2.90000000001055,32.58332357925382,0.080329532280815,0.024196453585231,-0.0969030443391653,0.1557056291328465
3.000000000010914,32.575372360583025,-0.0094446979501101,0.0238509319176208,-0.0993564571622939,0.15525056223900235
3.1000000000112777,32.56983644003692,-0.0546008413522759,0.0235678799550895,-0.0873314505777433,0.14759619242715635
3.200000000011641,32.572490941900135,-0.005419943455731,0.023297280162521,-0.056529680562223,0.1301926935165251
3.3000000000120053,32.57920212485903,0.0606549575996909,0.0234628867580873,-0.0381044136683605,0.12141515648490374
3.400000000012369,32.58321810379887,0.0372169765202909,0.0245157077170915,0.022742145827362,0.09499325511523991
3.500000000012733,32.59893324988278,0.0976294029381872,0.0255685286760957,0.0655392738624549,0.07793462299194541
3.6000000000130967,32.593835130405914,0.0012401393605174,0.0275252063027712,0.0692810510639117,0.08604739004952729
3.700000000013461,32.57384096276243,-0.1433892082767319,0.0296633715683466,0.1200952080333336,0.07041558095090507
3.800000000013824,32.5640107129721,-0.1209907431257378,0.0309573845304057,0.1691641167925281,0.051289860574967004
3.900000000014188,32.55321780127111,-0.088619476325617,0.0305483310918444,0.154276192501633,0.057030974842574786
4.000000000014552,32.537841918005405,-0.1275264811422534,0.0301392776532832,0.120053698480388,0.0729518292932192
4.100000000014916,32.538970705990785,-0.0554965737520603,0.0296880249145871,0.0963658254518552,0.08307355419542731
4.20000000001528,32.545573133054695,0.032162282624356,0.0292285326851803,0.0915680408176059,0.08321395792783337
4.300000000015643,32.553642766567,0.0531334268385215,0.0291858595622354,0.0864152485526944,0.08568336547942311
4.400000000016007,32.56096225369952,0.0370994190204577,0.0299351827963239,0.083705513052855,0.09094460487997508
4.500000000016371,32.55754304904789,-0.0288397320950193,0.0306845060304125,0.0892660672843239,0.09188908145191996
4.600000000016735,32.55200301698151,-0.0186060665785237,0.0309607590772321,0.0958568910833246,0.08986488092772946
4.7000000000170985,32.54233232220743,0.0605704627434137,0.0311327017140086,0.0852968673179305,0.09630838713718781
4.800000000017462,32.52056992540221,-0.074236981889097,0.0307432988443027,0.0774748847476226,0.09845785051478198
4.900000000017826,32.53046185237165,0.073935862219756,0.0292336985057697,0.062700938394699,0.09841977566519118
5.00000000001819,32.55899268997706,0.1827912652234827,0.0277240981672368,-0.0187207829274128,0.133153284661048
5.100000000018554,32.578147665126124,0.1663156051665871,0.0268550603969446,-0.1016549470773334,0.17165777417704767
5.2000000000189175,32.570366947790404,0.0069694446139025,0.0261389679472909,-0.0916777838128328,0.16290854601559213
5.300000000019281,32.54167856228492,-0.1853474733829657,0.025375245096503,-0.0872842144174158,0.15686565579170045
5.400000000019645,32.524214195303244,-0.1953460082148776,0.0245167358821936,-0.0835812650181752,0.15064123431889512
5.500000000020009,32.51871064307993,-0.0857463727196851,0.0236582266678843,-0.0803423759030025,0.14460286979447115
5.600000000020373,32.51746320971555,-0.0469799322612271,0.0229989957610424,-0.0460028889027525,0.12334216758522196
5.7000000000207365,32.52736376038949,0.0402625117402455,0.0223835951793828,-0.0434565154953772,0.11883068818649165
5.8000000000211,32.52564577063666,0.004806086564429,0.0220413326890196,-0.0481210053344387,0.11951884660403306
5.900000000021464,32.50718673596702,-0.1210211383726003,0.0222468200716394,-0.0305521784160286,0.11143524692741823
6.000000000021828,32.50290068208096,-0.0824806780529853,0.0224523074542592,0.0541901755713034,0.06800088385714438
6.100000000022192,32.495221924034134,-0.0666291941880155,0.0233233726456853,0.1005767676409192,0.04806349999162704
6.200000000022556,32.48705330233012,-0.0731987488861496,0.0243465383320089,0.1135729940667513,0.046509620354911387
6.300000000022919,32.484657865269554,-0.0586753745790104,0.0253632483874629,0.1154471113701535,0.05078481937975371
6.400000000023283,32.48844004105461,0.0137837576990821,0.0263665781569711,0.120756168782544,0.05317017560609844
