t,vEgo,aEgo,roll,targetLateralAcceleration,steerCommand
0.0,29.20420265197754,0.0051984889432787,0.0067309925795425,-0.4787742738978064,0.21861611476471418
0.1000000000058207,29.196638731895423,-0.0487054686020589,0.005311909647492,-0.4976786168422984,0.21667766404909905
0.2000000000116415,29.198163509081034,0.0014247311174995,0.0038928267154416,-0.5081030869308797,0.21323819653732537
0.3000000000174623,29.21337652107925,0.1054249002933614,0.0024737437833911,-0.51592979119843,0.20566125499993915
0.400000000023283,29.230561587948184,0.1533824700379884,0.0016754917907623,-0.5102078748451387,0.20383886570270454
0.5000000000291038,29.25182373142354,0.2006093790025387,0.001128177847644,-0.5124577728526807,0.2007819862104147
0.6000000000349246,29.265072129069843,0.1606840128897969,0.0004297965724284,-0.5138954790057573,0.20626316001483352
0.7000000000407454,29.27351028775163,0.1006704445065799,-0.0008169850625158,-0.5360961193260162,0.20327861077789813
0.8000000000465661,29.270801238553176,0.0208207644341415,-0.0020637666974601,-0.5429112869432084,0.20305664230081874
0.9000000000523869,29.26794744753357,-0.0058730002512905,-0.0028160284799651,-0.5498671119255046,0.19784057559951296
1.0000000000582077,29.26782630940456,0.0081019916310219,-0.0033774817776249,-0.5459589787315672,0.19707334218202519
1.1000000000640284,29.273016174325644,0.0360793421196335,-0.0039288684444253,-0.5500245810268263,0.20154745658280096
1.2000000000698492,29.292086456184222,0.1410659632766826,-0.0044474860577702,-0.5633381422956737,0.21539055845793303
1.30000000007567,29.30682162476421,0.1378022262594836,-0.0049661036711152,-0.5936063969306083,0.2577216792634227
1.4000000000814907,29.32956487888198,0.196799794941022,-0.0050580099672725,-0.6720287814053354,0.29843906138668824
1.5000000000873115,29.3328689123124,0.0745896535521381,-0.0049773446214831,-0.746723853008968,0.30665180293014044
1.6000000000931325,29.360158475294643,0.2089531584594255,-0.0048249433162242,-0.7609343066382269,0.3105583952089219
1.700000000098953,29.359832527611317,0.0671220784197234,-0.0044481893049459,-0.7645653815429324,0.31488242117418347
1.8000000001047738,29.378788201657617,0.1397597174165409,-0.0040714352936675,-0.7692428917610504,0.34897549171356723
1.9000000001105943,29.38967068244074,0.1040204311786438,-0.0036953469123104,-0.8303793512692177,0.3529274514653257
2.0000000001164158,29.404225574412525,0.1430185421907322,-0.0033195059053813,-0.8344713819859837,0.35863925509015954
2.100000000122236,29.39909390221683,-0.0033361936510436,-0.0031099753765903,-0.8433016848523014,0.3615382178435937
2.200000000128057,29.397450835028646,-0.01455354765756,-0.0035034460909788,-0.8527118655766135,0.36085626099584306
2.3000000001338776,29.417011285304135,0.1132214086771396,-0.0038969168053673,-0.8555555188607726,0.36172264844484936
2.4000000001396984,29.41470616321384,0.0685593319143328,-0.0036747020343468,-0.8550085992619079,0.34361174602554095
2.500000000145519,29.420377157845472,0.0489684249705285,-0.0032101731319975,-0.8158145012315129,0.33941265792241493
2.60000000015134,29.429728801750265,0.0636624647729234,-0.0027999447008271,-0.8039140986760929,0.3363137377739677
2.7000000001571607,29.432000408052662,0.039038171071955,-0.0025917883640148,-0.796002664638832,0.33799188690704224
2.800000000162981,29.44055876245113,0.0718483922160592,-0.0023836320272026,-0.7972753391811569,0.30941464119095996
2.900000000168802,29.44261960228789,0.0242488489909652,-0.002110537825634,-0.7405343557395491,0.25542539287596683
3.000000000174623,29.454985493159736,0.0779072144756831,-0.0018114985093892,-0.6372438831743281,0.2538803654360697
3.100000000180444,29.462414334571445,0.0824600089710593,-0.0015709882006258,-0.6321129252420823,0.24967769981194105
3.2000000001862645,29.47294916379874,0.0853038110551731,-0.0015350464334787,-0.6241271622365705,0.22020631232491808
3.3000000001920853,29.49199905900611,0.1614907892439218,-0.0014991046663316,-0.5699547578138034,0.21137542511744492
3.400000000197906,29.50283673238609,0.1218903271200412,-0.00184955073513,-0.5573937261506803,0.18548375780457882
3.500000000203727,29.51512917847282,0.1239580942354624,-0.0023533730122854,-0.5154639955213343,0.186194671924084
3.600000000209548,29.514878081753,0.0409410928044293,-0.0028974257087283,-0.5220849437926757,0.18542380511904158
3.700000000215368,29.51605206891801,0.0309365548388499,-0.0035863341821301,-0.527457763885444,0.1836090356962887
3.800000000221189,29.51244354567963,-0.0472579655923393,-0.004275242655532,-0.5309082204832866,0.18364876180758025
3.90000000022701,29.531840533232845,0.1132452978971039,-0.0045505410856747,-0.533823993096859,0.1798816560379342
4.000000000232831,29.54094788764018,0.0882744202827439,-0.0046661006374508,-0.5282147437470645,0.17892503413996644
